id,created_at,sport,league,home_team,away_team,outcome,coefficient,bookmaker,stake,ev_profit,real_profit,is_live,strategy
1287,2025-11-30 14:04:27.268159+00,Soccer,croatia prva nl,cibalia vinkovci,croatia zmijavci,H1 -3.5,3.25,Sansabet,100,5.99,225.00,true,sansabet5
1285,2025-11-30 13:59:59.959094+00,Basketball,turkey tbl first league,gaziantep basketbol,cayirova belediyesi,H1 -1.5,2.2,Volcano,100,5.87,120.00,true,volcano_fast
1281,2025-11-30 13:54:24.02836+00,Soccer,italy serie d group d,tuttocuoio,lentigione,P1 H2 0.5,2.75,Sansabet,100,7.18,175.00,true,sansabet5
1277,2025-11-30 13:36:39.712685+00,Soccer,egypt cup,pharco,telephonat beni suef,IT2> 0.5,3.8,Volcano,100,6.61,-100.00,true,volcano_fast
1276,2025-11-30 13:34:12.787087+00,Basketball,poland blk women,skk polonia warszawa,azs umcs lublin,T< 158.5,2.26,Volcano,100,7.31,126.00,true,volcano_fast
1272,2025-11-30 13:30:57.54839+00,Soccer,malaysia fa cup,selangor,sabah,2,4.5,Volcano,100,5.41,-100.00,true,volcano_fast
1268,2025-11-30 13:08:18.654094+00,Soccer,uae division 1,aljazira alhamra,alittifaq,P1 T> 2.5,2.45,Sansabet,100,5.03,-100.00,true,sansabet5
1266,2025-11-30 13:07:47.405607+00,Soccer,italy serie a,lecce,torino,T< 3.5,1.8,Sansabet,100,5.44,80.00,true,sansabet5
1262,2025-11-30 13:06:12.821223+00,Soccer,bulgaria second league,cska sofia ii,spartak pleven,P1 H1 -1.5,3.8,Sansabet,100,10.52,-100.00,true,sansabet5
1260,2025-11-30 13:05:53.688964+00,Soccer,jordan 1st division,al tora,amman,P1 T> 1.5,2.65,Sansabet,100,6.49,165.00,true,sansabet5
1256,2025-11-30 13:01:10.276447+00,Basketball,fiba world cup africa qualification,libya,cape verde,1,4.75,Sansabet,100,11.48,-100.00,true,sansabet5
1255,2025-11-30 13:00:26.067919+00,Basketball,fiba world cup asia qualification,india,saudi arabia,T> 137.5,2.26,Volcano,100,3.66,126.00,true,volcano_fast
1239,2025-11-30 12:24:14.532664+00,Soccer,turkey 2nd league,altinordu,muglaspor,IT1< 0.5,1.65,Volcano,100,3.41,65.00,true,volcano_fast
1236,2025-11-30 12:17:26.797751+00,Basketball,romania liga 1,cs agronomia bucuresti,cs municipal ploiesti 2,H1 -7.5,1.95,Volcano,100,6.64,95.00,true,volcano_fast
1233,2025-11-30 12:12:44.088894+00,Soccer,spain u19 league,athletic bilbao,santutxu,IT2< 0.5,3.7,Sansabet,100,3.20,270.00,true,sansabet_fast
1232,2025-11-30 12:12:42.199361+00,Soccer,philippines pfl,tuloy,kaya iloilo,IT1> 0.5,3.55,Volcano,100,6.75,255.00,true,volcano_fast
1231,2025-11-30 12:12:31.745757+00,Soccer,singapore cup,geylang international,balestier khalsa,P1 T> 2.5,3.35,Sansabet,100,4.17,-100.00,true,sansabet_fast
1226,2025-11-30 12:09:31.773138+00,Soccer,belarus premier league,minsk,bate borisov,T< 0.5,4,Sansabet,100,3.08,-100.00,true,sansabet_fast
1222,2025-11-30 12:08:52.552127+00,Tennis,atp challenger manama,toby samuel,ilia simakin,H2 5.5,1.8,Volcano,100,4.17,80.00,true,volcano_fast
1218,2025-11-30 12:07:15.923953+00,Tennis,atp challenger maia,elmer moller,andrej martin,T> 19.5,2.05,Volcano,100,3.43,-100.00,true,volcano_fast
1215,2025-11-30 12:06:03.647442+00,Soccer,kenya premier league,muranga seal,kariobangi sharks,T> 2.5,3.3,Sansabet,100,4.17,-100.00,true,sansabet_fast
1213,2025-11-30 12:05:43.984551+00,Basketball,spain liga women,gran canaria,ferrol,T> 148.5,2.2,Sansabet,100,4.69,120.00,true,sansabet_fast
1212,2025-11-30 12:05:32.256115+00,Basketball,spain liga women,spar citylift girona,porta xi ensino,T> 149.5,2.5,Sansabet,100,4.02,150.00,true,sansabet_fast
1209,2025-11-30 12:01:53.143676+00,Soccer,chinese taipei premier league,hang yuan,ming chuan university,H1 -4.5,2.15,Sansabet,100,3.76,115.00,true,sansabet_fast
1207,2025-11-30 12:00:01.234167+00,Basketball,spain liga women,lointek gernika bizkaia,ae sedis,2,3.2,Sansabet,100,8.08,220.00,true,sansabet_fast
1206,2025-11-30 11:55:19.547484+00,Soccer,chinese taipei premier league,taichung futuro,taichung rock,H1 -3.5,2.5,Sansabet,100,6.64,150.00,true,sansabet_fast
1202,2025-11-30 11:54:05.075065+00,Tennis,itf men madrid,izan almazan valiente,cyril vandermeersch,P1 T< 8.5,2.15,Sansabet,100,20.84,-100.00,true,sansabet_fast
1196,2025-11-30 11:49:52.671395+00,Basketball,turkey tbl first league,konya bbsk,goztepe,1,1.7,Volcano,100,3.31,-100.00,true,volcano_fast
1186,2025-11-30 11:43:40.455345+00,Soccer,thailand league 3 cup,customs united,pluakdaeng united,H1 -2.5,4.15,Sansabet,100,3.32,-100.00,true,sansabet_fast
1183,2025-11-30 11:40:05.881347+00,Soccer,italy serie c group b,juventus next gen,perugia,T> 2.5,3.15,Sansabet,100,3.20,-100.00,true,sansabet_fast
1182,2025-11-30 11:39:43.552523+00,Basketball,turkey super league women,emlak konut sk,kayseri basketbol,H1 -15.0,2.15,Sansabet,100,3.76,-100.00,true,sansabet_fast
1180,2025-11-30 11:39:05.059583+00,Soccer,russia premier league,krasnodar,krylia sovetov,P1 H1 -1.5,3.95,Sansabet,100,5.55,295.00,true,sansabet_fast
1179,2025-11-30 11:37:53.288147+00,Soccer,portugal liga 2,torreense,chaves,P1 T> 0.5,3.75,Sansabet,100,3.13,275.00,true,sansabet_fast
1174,2025-11-30 11:35:36.903048+00,Basketball,greece a1 women,paok thessaloniki,panathinaikos,H1 23.5,2.1,Volcano,100,6.80,-100.00,true,volcano_fast
1171,2025-11-30 11:30:23.132209+00,Soccer,uzbekistan super league,agmk,mash'al mubarek,H1 -1.5,2.3,Sansabet,100,3.42,130.00,true,sansabet_fast
1168,2025-11-30 11:29:26.669921+00,Soccer,croatia 3. nl,hask zagreb,maksimir,H1 -2.5,3.2,Sansabet,100,3.45,-100.00,true,sansabet_fast
1167,2025-11-30 11:29:16.807917+00,Tennis,wta 125k angers,veronika podrez,amandine monnot,T< 23.5,1.8,Sansabet,100,3.06,80.00,true,sansabet_fast
1166,2025-11-30 11:28:49.422766+00,Basketball,spain liga women,valencia basket club,cab estepona,H1 -21.5,2.15,Volcano,100,3.59,-100.00,true,volcano_fast
1164,2025-11-30 11:28:17.900206+00,Soccer,moldova divizia nationala,dacia buiucani,sheriff tiraspol,T< 1.5,3.05,Sansabet,100,3.16,-100.00,true,sansabet_fast
1162,2025-11-30 11:24:04.202057+00,Soccer,moldova divizia nationala,spartanii selemet,petrocub,T< 6.5,2.4,Volcano,100,3.24,-100.00,true,volcano_slow
1161,2025-11-30 11:23:40.544201+00,Tennis,atp challenger athens,arthur fery,michael geerts,H1 -3.5,1.85,Volcano,100,8.16,-100.00,true,volcano_fast
1159,2025-11-30 11:19:35.55696+00,Soccer,turkey 1st league,sivasspor,boluspor,H1 -1.5,2.03,Volcano,100,3.93,-100.00,true,volcano_fast
1156,2025-11-30 11:15:11.421031+00,Soccer,turkey 2nd league,adana 1954,kepez spor futbol as,T< 1.5,3.4,Sansabet,100,3.83,-100.00,true,sansabet_fast
1154,2025-11-30 11:12:50.824351+00,Soccer,spain tercera division,toledo,illescas,T> 2.5,3.15,Sansabet,100,3.04,215.00,true,sansabet_fast
1152,2025-11-30 11:11:27.67869+00,Basketball,turkey super league women,nesibe aydin,cbk mersin yenisehir bld,1,3.75,Sansabet,100,3.38,-100.00,true,sansabet_fast
1151,2025-11-30 11:11:20.284542+00,Soccer,spain segunda rfef group 5,intercity,rayo vallecano ii,T< 1.5,3.4,Sansabet,100,4.21,-100.00,true,sansabet_fast
1148,2025-11-30 11:10:02.726509+00,Soccer,spain segunda rfef group 4,minera,yeclano deportivo,T> 2.5,3.25,Sansabet,100,6.22,-100.00,true,sansabet_fast
1147,2025-11-30 11:09:24.88342+00,Basketball,italy serie b,fortitudo agrigento,aurora desio,2,1.8,Sansabet,100,4.81,-100.00,true,sansabet_fast
1142,2025-11-30 11:06:52.829844+00,Soccer,moldova divizia nationala,balti,milsami,T< 1.5,2.65,Sansabet,100,3.17,-100.00,true,sansabet_fast
1141,2025-11-30 11:06:31.144122+00,Soccer,turkey 2nd league,beyoglu yeni carsi,ankaraspor,T< 1.5,3.2,Sansabet,100,3.66,-100.00,true,sansabet_fast
1139,2025-11-30 11:04:18.86159+00,Soccer,hong kong hkfa 2. division,kwai tsing dfa,kowloon cricket club,H1 -1.5,2.85,Sansabet,100,3.42,-100.00,true,sansabet_fast
1136,2025-11-30 10:57:56.158542+00,Soccer,georgia erovnuli liga,kolkheti 1913 poti,dila gori,T< 5.5,3.45,Sansabet,100,3.34,245.00,true,sansabet_fast
1134,2025-11-30 10:55:57.382186+00,Soccer,georgia erovnuli liga,gareji,iberia 1999,T> 4.5,4,Sansabet,100,4.66,-100.00,true,sansabet_fast
1132,2025-11-30 10:46:29.001006+00,Tennis,itf men luanda,max houkes,robert strombachs,P2 T> 9.5,1.83,Sansabet,100,4.40,83.00,true,sansabet_fast
1131,2025-11-30 10:46:07.082132+00,Soccer,spain segunda rfef group 4,union malacitano,extremadura,T> 2.5,3.15,Sansabet,100,3.06,215.00,true,sansabet_fast
1129,2025-11-30 10:42:47.412946+00,Soccer,uzbekistan super league,bunyodkor,andijan,P1 T> 0.5,2.55,Sansabet,100,3.86,155.00,true,sansabet_fast
1126,2025-11-30 10:34:09.816224+00,Soccer,turkey 2nd league,karacabey belediyespor,sanliurfaspor,P1 T> 0.5,3.1,Sansabet,100,3.73,-100.00,true,sansabet_fast
1125,2025-11-30 10:33:59.866802+00,Soccer,uzbekistan super league,buxoro,surkhon termez,P1 T> 1.5,3.1,Sansabet,100,3.09,-100.00,true,sansabet_fast
1121,2025-11-30 10:31:25.144733+00,Soccer,uzbekistan super league,xorazm,neftchi fergona,P1 H2 0.5,3.65,Sansabet,100,4.55,-100.00,true,sansabet_fast
1115,2025-11-30 10:29:28.081113+00,Basketball,spain liga women,cb jairis,cb avenida,2,2.1,Sansabet,100,4.14,110.00,true,sansabet_fast
1113,2025-11-30 10:27:16.873984+00,Tennis,itf women torello,alessandra mazzola,nahia berecoechea,P1 T> 8.5,1.73,Sansabet,100,4.10,-98.11,true,sansabet_fast
1112,2025-11-30 10:27:01.276822+00,Tennis,itf men hradec kralove,buvaysar gadamauri,daniel siniakov,P1 T> 7.5,1.6,Sansabet,100,4.11,-100.00,true,sansabet_fast
1101,2025-11-30 10:07:33.842209+00,Tennis,itf women trnava,lucie havlickova,elenagabriela ruse,P1 T> 8.5,1.58,Sansabet,100,3.03,58.87,true,sansabet_fast
1100,2025-11-30 10:07:26.235979+00,Tennis,itf women lousada,adrienn nagy,stefaniya pushkar,P1 T> 9.5,2.9,Sansabet,100,8.59,-100.00,true,sansabet_fast
1097,2025-11-30 10:04:52.79281+00,Soccer,azerbaijan premier league,shamakhi,sumgayit,T> 2.5,3.2,Sansabet,100,3.39,220.00,true,sansabet_fast
1094,2025-11-30 10:02:54.201938+00,Basketball,fiba world cup africa qualification,cameroon,south sudan,T> 159.5,1.58,Sansabet,100,5.72,-100.00,true,sansabet_fast
1093,2025-11-30 10:01:09.544285+00,Basketball,czech republic zbl women,zvvz usk prague,zabiny brno,H2 21.0,2.25,Sansabet,100,4.45,-100.00,true,sansabet_fast
1091,2025-11-30 09:46:22.055285+00,Basketball,czech republic zbl women,brandys nad labem,levharti chomutov,H2 3.0,2.15,Sansabet,100,9.73,0.00,true,sansabet_fast
1088,2025-11-30 09:40:43.88671+00,Tennis,itf women monastir,carolyn ansari,kailey evans,P1 T< 8.5,3.5,Sansabet,100,4.55,-100.00,true,sansabet_fast
1087,2025-11-30 09:11:28.268403+00,Soccer,hong kong hkfa 1. division,kwun tong,resources capital,H2 -2.5,3.05,Sansabet,100,4.47,-100.00,true,sansabet_slow
1086,2025-11-30 09:05:27.481439+00,Soccer,hong kong hkfa 1. division,citizen aa,lucky mile,T> 2.5,3.9,Sansabet,100,4.04,290.00,true,sansabet_slow
1084,2025-11-30 08:48:00.276864+00,Tennis,itf men heraklion,florian broska,fausto tabacco,P1 T> 9.5,2.2,Sansabet,100,12.22,120.00,true,sansabet_fast
1083,2025-11-30 08:45:52.482795+00,Soccer,korea republic k league 1,jeonbuk motors,seoul,T> 1.5,3.45,Sansabet,100,3.50,245.00,true,sansabet_fast
1082,2025-11-30 08:35:13.473785+00,Soccer,south africa diski challenge u23,siwelele,chippa united,P1 H1 -2.5,2.2,Sansabet,100,5.42,-100.00,true,sansabet_fast
1075,2025-11-30 07:56:44.039008+00,Soccer,hong kong hkfa 1. division,sham shui po,south china,T< 1.5,2.6,Sansabet,100,3.33,160.00,true,sansabet_fast
1074,2025-11-30 07:52:54.88955+00,Soccer,hong kong hkfa 2. division,tuen mun sa,sui tung,T< 2.5,2.1,Sansabet,100,4.44,110.00,true,sansabet_slow
1073,2025-11-30 07:45:22.177028+00,Tennis,itf men antalya,andrej nedic,tim handel,P1 T> 9.5,1.58,Sansabet,100,8.19,58.00,true,sansabet_fast
1067,2025-11-30 07:14:30.968643+00,Tennis,itf women antalya,julie struplova,sofia shapatava,P1 T> 8.5,1.73,Sansabet,100,4.26,-98.11,true,sansabet_fast
1066,2025-11-30 07:14:13.88953+00,Basketball,korea wkbl,cheongju kb stars,woori bank woori won,T> 130.5,3.1,Sansabet,100,4.20,210.00,true,sansabet_fast
1062,2025-11-30 06:50:27.111543+00,Soccer,korea republic k league 1,daegu,anyang,T< 3.5,2,Sansabet,100,15.10,-100.00,true,sansabet_fast
1058,2025-11-30 06:29:55.254544+00,Soccer,hong kong hkfa 1. division,tung sing,wse,H2 -2.5,2.75,Sansabet,100,5.43,-100.00,true,sansabet_fast
1053,2025-11-30 06:15:56.703956+00,Soccer,japan j league,avispa fukuoka,gamba osaka,T> 1.5,3.25,Sansabet,100,2.85,-100.00,true,sansabet_fast
1052,2025-11-30 06:13:23.542468+00,Soccer,korea republic k league 1,ulsan hd,jeju united,T> 1.5,3.4,Sansabet,100,4.17,-100.00,true,sansabet_fast
1050,2025-11-30 05:53:54.895748+00,Soccer,australia aleague women,melbourne victory,perth glory,P1 T> 2.5,3.65,Sansabet,100,4.72,265.00,true,sansabet_fast
1047,2025-11-30 05:49:53.556909+00,Basketball,japan wjb league women,chanson vmagic,haneda vickies,H2 10.0,2.1,Sansabet,100,3.20,-100.00,true,sansabet_fast
1045,2025-11-30 05:41:08.141986+00,Soccer,japan j league,kawasaki frontale,sanfrecce hiroshima,P1 T> 1.5,3.45,Sansabet,100,3.53,245.00,true,sansabet_fast
1043,2025-11-30 05:38:07.403412+00,Basketball,japan b2 league,shinshu brave warriors,veltex shizuoka,T> 134.5,2.45,Sansabet,100,3.29,-100.00,true,sansabet_fast
1042,2025-11-30 05:37:13.173178+00,Basketball,japan wjb league women,fujitsu red wave,eneos sunflowers,T> 150.5,2.2,Sansabet,100,3.05,120.00,true,sansabet_slow
1038,2025-11-30 05:20:47.732443+00,Basketball,japan b2 league,yamagata wyverns,aomori wats,T> 151.5,1.7,Sansabet,100,3.37,70.00,true,sansabet_fast
1034,2025-11-30 05:16:28.494548+00,Basketball,japan b2 league,kumamoto volters,ehime orange vikings,T> 153.5,1.98,Sansabet,100,4.31,98.00,true,sansabet_fast
1032,2025-11-30 05:14:16.855897+00,Basketball,japan b2 league,fukui blowwinds,bambitious nara,T> 155.5,2.1,Sansabet,100,3.59,110.00,true,sansabet_fast
1031,2025-11-30 05:14:07.450825+00,Basketball,japan b2 league,iwate big bulls,kagoshima rebnise,1,2.65,Sansabet,100,9.22,-100.00,true,sansabet_fast
1025,2025-11-30 04:43:10.492883+00,Basketball,japan b2 league,fukushima fire bonds,rizing fukuoka,T> 143.5,2.5,Sansabet,100,4.02,150.00,true,sansabet_fast
1016,2025-11-30 03:42:30.66821+00,Basketball,nba,los angeles clippers,dallas mavericks,2,4.6,Sansabet,100,7.33,-100.00,true,sansabet_fast
1013,2025-11-30 03:28:17.199498+00,Tennis,itf women yokohama,shuai zhang,yeon woo ku,T< 18.5,2.25,Sansabet,100,4.68,125.00,true,sansabet_fast
1012,2025-11-30 03:19:59.053192+00,Soccer,usa major league soccer,san diego,vancouver whitecaps,H2 -3.5,4.35,Sansabet,100,4.63,-100.00,true,sansabet_fast
1009,2025-11-30 03:08:33.740303+00,Tennis,atp challenger playford,dane sweeny,rinky hijikata,P1 T> 8.5,1.73,Sansabet,100,3.61,-100.00,true,sansabet_fast
1004,2025-11-30 02:48:21.674535+00,Basketball,new zealand nbl women,northern kahu,tokomanawa queens,T< 163.5,2.35,Sansabet,100,3.07,135.00,true,sansabet_fast
1003,2025-11-30 02:48:13.620713+00,Tennis,itf men gimcheon,braden shick,theodore dean,T> 15.5,2.6,Sansabet,100,4.65,-100.00,true,sansabet_fast
997,2025-11-30 02:35:15.00869+00,Soccer,costa rica ascenso,inter san carlos,ad carmelita,H1 -2.5,2.95,Sansabet,100,5.02,-100.00,true,sansabet_fast
990,2025-11-30 02:20:47.6807+00,Soccer,el salvador primera division,alianza,municipal limeno,H1 -2.5,2.15,Sansabet,100,6.13,115.00,true,sansabet_fast
985,2025-11-30 02:16:56.254675+00,Soccer,costa rica ascenso,consultants desamparados,quepos cambute,T> 1.5,3.35,Sansabet,100,4.30,-100.00,true,sansabet_fast
983,2025-11-30 02:15:47.199394+00,Basketball,nba,phoenix suns,denver nuggets,1,2.1,Sansabet,100,3.13,110.00,true,sansabet_fast
969,2025-11-30 02:05:27.663948+00,Basketball,nba,golden state warriors,new orleans pelicans,T< 205.5,2.1,Volcano,100,3.36,110.00,true,volcano_fast
967,2025-11-30 02:04:20.079156+00,Basketball,australia wnbl,bendigo spirit,adelaide lightning,H2 10.5,2.03,Volcano,100,3.05,103.00,true,volcano_fast
965,2025-11-30 02:01:17.11939+00,Basketball,argentina la liga,central entrerriano,ca lanus,1,1.38,Sansabet,100,4.28,38.00,true,sansabet_fast
963,2025-11-30 01:58:10.863649+00,Basketball,nba,milwaukee bucks,brooklyn nets,T< 228.5,2.1,Volcano,100,4.07,110.00,true,volcano_fast
959,2025-11-30 01:54:52.336554+00,Basketball,nba,indiana pacers,chicago bulls,T> 232.5,2.35,Sansabet,100,6.81,-100.00,true,sansabet_fast
956,2025-11-30 01:21:42.335391+00,Soccer,mexico liga tdp,halcones negros,club hidalguense,P1 H1 -1.5,2.4,Sansabet,100,5.81,140.00,true,sansabet_fast
954,2025-11-30 01:19:23.784634+00,Basketball,nba,miami heat,detroit pistons,2,2.5,Sansabet,100,4.15,-100.00,true,sansabet_fast
951,2025-11-30 01:07:49.169716+00,Basketball,argentina la liga,santa paula de galvez,bochas,H2 13.5,2.1,Volcano,100,4.16,-100.00,true,volcano_fast
950,2025-11-29 23:48:42.598991+00,Basketball,nba,charlotte hornets,toronto raptors,T< 233.5,2.15,Volcano,100,4.07,115.00,true,volcano_fast
949,2025-11-29 23:46:59.863047+00,Soccer,mexico liga tdp,atletico cuernavaca,club marina cr,T< 6.5,1.65,Volcano,100,8.67,65.00,true,volcano_fast
946,2025-11-29 23:30:09.189214+00,Tennis,wta 125k buenos aires,alicia herrero linana / laura pigossi,nicole fossa huergo / laura samson,T< 18.5,2.2,Sansabet,100,3.72,120.00,true,sansabet_fast
945,2025-11-29 23:23:38.195501+00,Basketball,ncaa,utah tech,cal riverside,T< 151.5,2.5,Volcano,100,7.02,150.00,true,volcano_fast
943,2025-11-29 23:21:33.64802+00,Basketball,nba,minnesota timberwolves,boston celtics,H2 -4.5,2.35,Volcano,100,5.16,-100.00,true,volcano_fast
940,2025-11-29 22:51:18.658921+00,Soccer,aruba divison di honor,river plate aruba,estrella,P1 H1 -1.5,2.1,Sansabet,100,3.89,-100.00,true,sansabet_fast
938,2025-11-29 22:23:27.09128+00,Soccer,mexico liga tdp,liga de futbol de tehuacan,orgullo surtam,H1 0.5,2.65,Volcano,100,5.71,165.00,true,volcano_fast
937,2025-11-29 21:16:38.79374+00,Basketball,italy serie a2,urania milano,juvi cremona ferraroni,T> 158.5,3.22,Volcano,100,10.43,222.00,true,volcano_fast
936,2025-11-29 20:40:03.355323+00,Basketball,netherlands eredivisie women,limburg,den helder,T< 130.5,1.66,Volcano,100,3.82,66.00,true,volcano_fast
935,2025-11-29 20:23:53.677405+00,Basketball,serbia 1 zls women,kk partizan belgrade,mega mis,T> 131.5,2.75,Volcano,100,11.07,-100.00,true,volcano_fast
934,2025-11-29 20:19:35.256382+00,Basketball,british championship,city of birmingham rockets,yorkshire dragons,T< 182.5,2.26,Volcano,100,6.40,-100.00,true,volcano_fast
933,2025-11-29 19:55:20.701975+00,Basketball,belgium division 1 women,phantoms boom,basket lummen,H2 41.5,2.15,Volcano,100,4.62,-100.00,true,volcano_fast
932,2025-11-29 19:55:10.801658+00,Basketball,poland 1. liga,big star tychy,spojnia stargard,T< 174.5,2.2,Volcano,100,6.90,120.00,true,volcano_fast
931,2025-11-29 19:42:02.120098+00,Basketball,france ligue féminine de basketball,toulouse,charnay basket bourgogne sud,T> 140.5,2.35,Volcano,100,4.24,135.00,true,volcano_fast
930,2025-11-29 19:41:56.18863+00,Basketball,british championship,nottingham hoods,reading rockets,T< 170.5,2.16,Volcano,100,4.96,-100.00,true,volcano_fast
929,2025-11-29 19:41:39.200372+00,Basketball,france ligue féminine de basketball,esb villeneuve d´ascq,lyon,T> 160.5,2.59,Volcano,100,9.42,-100.00,true,volcano_fast
928,2025-11-29 19:29:49.407239+00,Basketball,ncaa,niagara,detroit,T> 134.5,2.15,Volcano,100,3.02,115.00,true,volcano_fast
893,2025-11-29 17:19:23.413459+00,Soccer,russia premier league,baltika kaliningrad,spartak moscow,T< 0.5,4.25,Sansabet,100,3.62,-100.00,true,sansabet_fast
886,2025-11-29 16:41:14.122015+00,Soccer,bahrain 2nd division,qalali,al hala,P1 T> 2.5,3.5,Sansabet,100,7.76,-100.00,true,sansabet_fast
880,2025-11-29 16:17:16.419592+00,Basketball,spain liga women,cb leganes,rpk araski,2,2.6,Sansabet,100,7.43,160.00,true,sansabet_fast
879,2025-11-29 16:16:49.435939+00,Basketball,hungary nemzeti bajnoksag i.a women,nka universitas pecs,dvtk miskolc,T> 130.5,2.3,Sansabet,100,4.51,-100.00,true,sansabet_fast
878,2025-11-29 16:09:59.532151+00,Tennis,itf men santiago,felix corwin,joaquin aguilar cardozo,P1 1G 2.0,3.6,Sansabet,100,5.43,-100.00,true,sansabet_fast
877,2025-11-29 16:09:32.726712+00,Basketball,hungary nemzeti bajnoksag i.a women,uni gyor,sopron basket,T> 147.5,2.15,Sansabet,100,6.72,115.00,true,sansabet_fast
874,2025-11-29 15:57:07.508535+00,Basketball,italy serie a2 women,cus cagliari,asd alpo basket,2,3.1,Sansabet,100,4.79,210.00,true,sansabet_slow
873,2025-11-29 15:49:37.40153+00,Soccer,england championship,norwich city,queens park rangers,T< 5.5,2.15,Sansabet,100,3.50,115.00,true,sansabet_fast
871,2025-11-29 15:48:46.895187+00,Soccer,england championship,coventry city,charlton athletic,T< 4.5,2.55,Sansabet,100,4.62,155.00,true,sansabet_fast
870,2025-11-29 15:41:11.859835+00,Basketball,finland korisliiga women,peka,tampereen pyrinto,T> 139.5,2.45,Sansabet,100,7.36,145.00,true,sansabet_fast
868,2025-11-29 13:01:09.490347+00,Basketball,turkey tbl second league,tesvikiye sk,eskisehir birey koleji,T< 150.5,2.4,Sansabet,100,5.15,140.00,true,sansabet_fast
867,2025-11-29 00:59:42.063278+00,Basketball,argentina la liga,deportivo norte de amrmstrong,centenario,1,4.55,Sansabet,100,12.45,-100.00,true,sansabet_fast
863,2025-11-28 23:20:57.582317+00,Soccer,argentina primera b metropolitana,argentino de merlo,excursionistas,T> 2.5,3.2,Sansabet,100,3.38,220.00,true,sansabet_fast
862,2025-11-28 23:19:42.702975+00,Soccer,conmebol nations league women,paraguay,uruguay,T> 2.5,3.2,Sansabet,100,8.11,-100.00,true,sansabet_fast
861,2025-11-28 23:17:25.145729+00,Soccer,conmebol nations league women,ecuador,venezuela,T> 2.5,3.2,Sansabet,100,4.59,-100.00,true,sansabet_fast
807,2025-11-28 17:31:38.490583+00,Soccer,cyprus 2nd division,nea salamis,paeek kyrenia,IT2> 0.5,3.3,Sansabet,100,5.64,230.00,true,fast
806,2025-11-28 17:25:36.222862+00,Basketball,fiba world cup africa qualification,libya,cameroon,T> 141.5,1.85,Sansabet,100,3.33,85.00,true,slow
805,2025-11-28 14:25:48.849477+00,Tennis,atp challenger athens,arthur fery,eliakim coulibaly,T< 17.5,1.9,Sansabet,100,5.85,90.00,true,fast
804,2025-11-28 14:21:46.565497+00,Soccer,algeria ligue 2,wa mostaganem,gc mascara,T> 2.5,3.15,Sansabet,100,4.82,215.00,true,fast
803,2025-11-28 14:02:31.981382+00,Soccer,algeria ligue 2,temouchent,na hussein dey,T> 2.5,3.3,Sansabet,100,5.61,-100.00,true,fast
802,2025-11-28 13:54:01.593485+00,Soccer,caf confederation cup,zesco united,al masry,IT2> 2.5,2.85,Sansabet,100,3.47,185.00,true,fast
801,2025-11-28 13:11:14.166206+00,Soccer,croatia 2. nl,uskok,solin,T> 1.5,3.05,Sansabet,100,5.96,-100.00,true,fast
800,2025-11-28 13:03:57.594967+00,Soccer,uae u21 cup,shabab alahli,emirates club,T< 1.5,3.4,Sansabet,100,3.05,-100.00,true,fast
799,2025-11-28 12:20:01.799462+00,Basketball,fiba world cup asia qualification,china,republic of korea,1,2.45,Sansabet,100,3.37,-100.00,true,fast
798,2025-11-28 11:42:34.302765+00,Basketball,japan b3 league,earth friends tokyo z,tryhoop okayama,T> 119.5,2.3,Sansabet,100,4.64,-100.00,true,fast
797,2025-11-28 11:21:11.583339+00,Tennis,itf women ortisei,mingge xu,kayla cross,P2 T> 10.5,2.5,Sansabet,100,3.48,-100.00,true,fast
796,2025-11-28 11:10:39.081399+00,Basketball,korea wkbl,woori bank woori won,busan bnk sum,T> 101.5,2.5,Sansabet,100,3.04,-100.00,true,fast
795,2025-11-28 10:40:34.250048+00,Soccer,club friendlies,opava,unie hlubina,T< 4.5,4.1,Sansabet,100,3.27,-100.00,true,fast
794,2025-11-28 10:30:45.534719+00,Soccer,israel liga bet,maccabi be'er yaakov,shikhun hamizrah,IT1> 0.5,4.45,Sansabet,100,6.98,-100.00,true,slow
793,2025-11-28 05:37:59.612632+00,Tennis,itf men gimcheon,theodore dean,woobin shin,P2 T< 12.5,2.15,Sansabet,100,5.14,-100.00,true,fast
792,2025-11-28 05:37:27.463796+00,Tennis,itf men phan thiet,arthur weber,karol filar,1,2.7,Sansabet,100,5.77,170.00,true,fast
791,2025-11-28 05:07:24.387794+00,Tennis,itf men bhopal,s d prajwal dev,manish sureshkumar,P2 1G 5.0,2.55,Sansabet,100,3.62,155.00,true,slow
790,2025-11-28 01:36:01.299757+00,Soccer,colombia primera b,real cundinamarca,cucuta deportivo,T> 2.5,3.3,Sansabet,100,4.62,-100.00,true,fast
789,2025-11-28 01:34:51.139044+00,Basketball,argentina la liga,tomas de rocamora,ca lanus,T< 160.5,2.3,Sansabet,100,3.44,130.00,true,slow
788,2025-11-28 01:32:33.113446+00,Basketball,argentina la liga,villa mitre de bahia blanca,gimnasia y esgrima la plata,T> 164.5,2.5,Sansabet,100,7.67,150.00,true,fast
787,2025-11-28 01:24:40.244646+00,Tennis,itf women playford,starodubtseva yuliia,taylah preston,P1 2G 2.0,2.9,Sansabet,100,5.62,190.00,true,fast
